308,308,b,19.33,10.915,u,g,c,bb,0.585,f,t,2,t,g,200,7,2003,0
309,309,a,38.33,4.415,u,g,c,v,0.125,f,f,0,f,g,160,0,1909,0
310,310,b,29.42,1.25,u,g,c,h,0.25,f,t,2,t,g,400,108,1930,0
311,311,b,22.67,0.75,u,g,i,v,1.585,f,t,1,t,g,400,9,1819,0
312,312,b,32.25,14.0,y,p,ff,ff,0.0,f,t,2,f,g,160,1,1839,0
313,313,b,29.58,4.75,u,g,m,v,2.0,f,t,1,t,g,460,68,1622,0
314,314,b,18.42,10.415,y,p,aa,v,0.125,t,f,0,f,g,120,375,1734,0
315,315,b,22.17,2.25,u,g,i,v,0.125,f,f,0,f,g,160,10,1666,0
316,316,b,18.83,0.0,u,g,q,v,0.665,f,f,0,f,g,160,1,1860,0
317,317,b,21.58,0.79,y,p,cc,v,0.665,f,f,0,f,g,160,0,1720,0
318,318,b,23.75,12.0,u,g,c,v,2.085,f,f,0,f,s,80,0,1787,0
319,319,b,22,7.835,y,p,i,bb,0.165,f,f,0,t,g,?,0,1937,0
320,320,b,36.08,2.54,u,g,ff,ff,0.0,f,f,0,f,g,0,1000,1716,0
321,321,b,29.25,13.0,u,g,d,h,0.5,f,f,0,f,g,228,0,1837,0
322,322,a,19.58,0.665,u,g,w,v,1.665,f,f,0,f,g,220,5,1925,0
323,323,a,22.92,1.25,u,g,q,v,0.25,f,f,0,t,g,120,809,1759,0
324,324,a,27.25,0.29,u,g,m,h,0.125,f,t,1,t,g,272,108,1940,0
325,325,a,38.75,1.5,u,g,ff,ff,0.0,f,f,0,f,g,76,0,1800,0
326,326,b,32.42,2.165,y,p,k,ff,0.0,f,f,0,f,g,120,0,1625,0
327,327,a,23.75,0.71,u,g,w,v,0.25,f,t,1,t,g,240,4,1967,0
328,328,b,18.17,2.46,u,g,c,n,0.96,f,t,2,t,g,160,587,1763,0
329,329,b,40.92,0.5,y,p,m,v,0.5,f,f,0,t,g,130,0,1931,0
330,330,b,19.5,9.585,u,g,aa,v,0.79,f,f,0,f,g,80,350,1739,0
331,331,b,28.58,3.625,u,g,aa,v,0.25,f,f,0,t,g,100,0,1791,0
332,332,b,35.58,0.75,u,g,k,v,1.5,f,f,0,t,g,231,0,1778,0
333,333,b,34.17,2.75,u,g,i,bb,2.5,f,f,0,t,g,232,200,1876,0
334,334,?,33.17,2.25,y,p,cc,v,3.5,f,f,0,t,g,200,141,1878,0
335,335,b,31.58,0.75,y,p,aa,v,3.5,f,f,0,t,g,320,0,1985,0
336,336,a,52.5,7.0,u,g,aa,h,3.0,f,f,0,f,g,0,0,1794,0
337,337,b,36.17,0.42,y,p,w,v,0.29,f,f,0,t,g,309,2,1982,0
338,338,b,37.33,2.665,u,g,cc,v,0.165,f,f,0,t,g,0,501,1851,0
339,339,a,20.83,8.5,u,g,c,v,0.165,f,f,0,f,g,0,351,1934,0
340,340,b,24.08,9.0,u,g,aa,v,0.25,f,f,0,t,g,0,0,1765,0
341,341,b,25.58,0.335,u,g,k,h,3.5,f,f,0,t,g,340,0,2332,0
342,342,a,35.17,3.75,u,g,ff,ff,0.0,f,t,6,f,g,0,200,2003,0
343,343,b,48.08,3.75,u,g,i,bb,1.0,f,f,0,f,g,100,2,1931,0
344,344,a,15.83,7.625,u,g,q,v,0.125,f,t,1,t,g,0,160,1732,0
345,345,a,22.5,0.415,u,g,i,v,0.335,f,f,0,t,s,144,0,1676,0
346,346,b,21.5,11.5,u,g,i,v,0.5,t,f,0,t,g,100,68,1791,0
347,347,a,23.58,0.83,u,g,q,v,0.415,f,t,1,t,g,200,11,1863,0
348,348,a,21.08,5.0,y,p,ff,ff,0.0,f,f,0,f,g,0,0,1945,0
349,349,b,25.67,3.25,u,g,c,h,2.29,f,t,1,t,g,416,21,1817,0
350,350,a,38.92,1.665,u,g,aa,v,0.25,f,f,0,f,g,0,390,1991,0
351,351,a,15.75,0.375,u,g,c,v,1.0,f,f,0,f,g,120,18,1859,0
352,352,a,28.58,3.75,u,g,c,v,0.25,f,t,1,t,g,40,154,1707,0
353,353,b,22.25,9.0,u,g,aa,v,0.085,f,f,0,f,g,0,0,1854,0
354,354,b,29.83,3.5,u,g,c,v,0.165,f,f,0,f,g,216,0,1831,0
355,355,a,23.5,1.5,u,g,w,v,0.875,f,f,0,t,g,160,0,1814,0
356,356,b,32.08,4.0,y,p,cc,v,1.5,f,f,0,t,g,120,0,1861,0
357,357,b,31.08,1.5,y,p,w,v,0.04,f,f,0,f,s,160,0,2010,0
358,358,b,31.83,0.04,y,p,m,v,0.04,f,f,0,f,g,0,0,1881,0
359,359,a,21.75,11.75,u,g,c,v,0.25,f,f,0,t,g,180,0,1897,0
360,360,a,17.92,0.54,u,g,c,v,1.75,f,t,1,t,g,80,5,1996,0
361,361,b,30.33,0.5,u,g,d,h,0.085,f,f,0,t,s,252,0,1859,0
362,362,b,51.83,2.04,y,p,ff,ff,1.5,f,f,0,f,g,120,1,1887,0
363,363,b,47.17,5.835,u,g,w,v,5.5,f,f,0,f,g,465,150,1812,0
364,364,b,25.83,12.835,u,g,cc,v,0.5,f,f,0,f,g,0,2,1706,0
365,365,a,50.25,0.835,u,g,aa,v,0.5,f,f,0,t,g,240,117,1759,0
366,366,?,29.5,2.0,y,p,e,h,2.0,f,f,0,f,g,256,17,1831,0
367,367,a,37.33,2.5,u,g,i,h,0.21,f,f,0,f,g,260,246,1779,0
368,368,a,41.58,1.04,u,g,aa,v,0.665,f,f,0,f,g,240,237,1844,0
369,369,a,30.58,10.665,u,g,q,h,0.085,f,t,12,t,g,129,3,1879,0
370,370,b,19.42,7.25,u,g,m,v,0.04,f,t,1,f,g,100,1,1789,0
371,371,a,17.92,10.21,u,g,ff,ff,0.0,f,f,0,f,g,0,50,1960,0
372,372,a,20.08,1.25,u,g,c,v,0.0,f,f,0,f,g,0,0,1730,0
373,373,b,19.5,0.29,u,g,k,v,0.29,f,f,0,f,g,280,364,1799,0
374,374,b,27.83,1.0,y,p,d,h,3.0,f,f,0,f,g,176,537,1680,0
375,375,b,17.08,3.29,u,g,i,v,0.335,f,f,0,t,g,140,2,1912,0
376,376,b,36.42,0.75,y,p,d,v,0.585,f,f,0,f,g,240,3,1815,0
377,377,b,40.58,3.29,u,g,m,v,3.5,f,f,0,t,s,400,0,1874,0
378,378,b,21.08,10.085,y,p,e,h,1.25,f,f,0,f,g,260,0,1902,0
379,379,a,22.67,0.75,u,g,c,v,2.0,f,t,2,t,g,200,394,1849,0
380,380,a,25.25,13.5,y,p,ff,ff,2.0,f,t,1,t,g,200,1,1915,0
381,381,b,17.92,0.205,u,g,aa,v,0.04,f,f,0,f,g,280,750,1639,0
382,382,b,35,3.375,u,g,c,h,8.29,f,f,0,t,g,0,0,1726,0
383,383,b,30.83,0.0,u,g,w,v,1.25,t,t,1,f,g,202,0,2214,1
384,384,a,58.67,4.46,u,g,q,h,3.04,t,t,6,f,g,43,560,2125,1
385,385,a,24.5,0.5,u,g,q,h,1.5,t,f,0,f,g,280,824,2332,1
386,386,b,27.83,1.54,u,g,w,v,3.75,t,t,5,t,g,100,3,2293,1
387,387,b,20.17,5.625,u,g,w,v,1.71,t,f,0,f,s,120,0,2338,1
388,388,b,32.08,4.0,u,g,m,v,2.5,t,f,0,t,g,360,0,2497,1
389,389,b,33.17,1.04,u,g,r,h,6.5,t,f,0,t,g,164,31285,2194,1
390,390,a,22.92,11.585,u,g,cc,v,0.04,t,f,0,f,g,80,1349,2214,1
391,391,b,54.42,0.5,y,p,k,h,3.96,t,f,0,f,g,180,314,2215,1
392,392,b,42.5,4.915,y,p,w,v,3.165,t,f,0,t,g,52,1442,1978,1
393,393,b,22.08,0.83,u,g,c,h,2.165,f,f,0,t,g,128,0,2105,1
394,394,b,29.92,1.835,u,g,c,h,4.335,t,f,0,f,g,260,200,2127,1
395,395,a,38.25,6.0,u,g,k,v,1.0,t,f,0,t,g,0,0,1972,1
396,396,b,48.08,6.04,u,g,k,v,0.04,f,f,0,f,g,0,2690,2257,1
397,397,a,45.83,10.5,u,g,q,v,5.0,t,t,7,t,g,0,0,2037,1
398,398,b,36.67,4.415,y,p,k,v,0.25,t,t,10,t,g,320,0,2056,1
399,399,b,28.25,0.875,u,g,m,v,0.96,t,t,3,t,g,396,0,2251,1
400,400,a,23.25,5.875,u,g,q,v,3.17,t,t,10,f,g,120,245,1974,1
401,401,b,21.83,0.25,u,g,d,h,0.665,t,f,0,t,g,0,0,2122,1
402,402,a,19.17,8.585,u,g,cc,h,0.75,t,t,7,f,g,96,0,2179,1
403,403,b,?,11.25,u,g,c,v,2.5,t,t,17,f,g,200,1208,1882,1
404,404,b,23.25,1.0,u,g,c,v,0.835,t,f,0,f,s,300,0,2193,1
405,405,a,47.75,8.0,u,g,c,v,7.875,t,t,6,t,g,0,1260,2159,1
406,406,a,27.42,14.5,u,g,x,h,3.085,t,t,1,f,g,120,11,2079,1
407,407,a,41.17,6.5,u,g,q,v,0.5,t,t,3,t,g,145,0,2332,1
408,408,a,15.83,0.585,u,g,c,h,1.5,t,t,2,f,g,100,0,2086,1
409,409,a,47,13.0,u,g,i,bb,5.165,t,t,9,t,g,0,0,1969,1
410,410,b,56.58,18.5,u,g,d,bb,15.0,t,t,17,t,g,0,0,2198,1
411,411,b,57.42,8.5,u,g,e,h,7.0,t,t,3,f,g,0,0,1940,1
412,412,b,42.08,1.04,u,g,w,v,5.0,t,t,6,t,g,500,10000,2148,1
413,413,b,29.25,14.79,u,g,aa,v,5.04,t,t,5,t,g,168,0,2011,1
414,414,b,42,9.79,u,g,x,h,7.96,t,t,8,f,g,0,0,2081,1
415,415,b,49.5,7.585,u,g,i,bb,7.585,t,t,15,t,g,0,5000,2065,1
416,416,a,36.75,5.125,u,g,e,v,5.0,t,f,0,t,g,0,4000,2204,1
417,417,a,22.58,10.75,u,g,q,v,0.415,t,t,5,t,g,0,560,2053,1
418,418,b,27.83,1.5,u,g,w,v,2.0,t,t,11,t,g,434,35,2267,1
419,419,b,27.25,1.585,u,g,cc,h,1.835,t,t,12,t,g,583,713,2176,1
420,420,a,23,11.75,u,g,x,h,0.5,t,t,2,t,g,300,551,2222,1
421,421,b,27.75,0.585,y,p,cc,v,0.25,t,t,2,f,g,260,500,2100,1
422,422,b,54.58,9.415,u,g,ff,ff,14.415,t,t,11,t,g,30,300,2181,1
423,423,b,34.17,9.17,u,g,c,v,4.5,t,t,12,t,g,0,221,1982,1
424,424,b,28.92,15.0,u,g,c,h,5.335,t,t,11,f,g,0,2283,2029,1
425,425,b,29.67,1.415,u,g,w,h,0.75,t,t,1,f,g,240,100,2126,1
426,426,b,39.58,13.915,u,g,w,v,8.625,t,t,6,t,g,70,0,2271,1
427,427,b,56.42,28.0,y,p,c,v,28.5,t,t,40,f,g,0,15,2277,1
428,428,b,54.33,6.75,u,g,c,h,2.625,t,t,11,t,g,0,284,2288,1
429,429,a,41,2.04,y,p,q,h,0.125,t,t,23,t,g,455,1236,2210,1
430,430,b,31.92,4.46,u,g,cc,h,6.04,t,t,3,f,g,311,300,2105,1
431,431,b,41.5,1.54,u,g,i,bb,3.5,f,f,0,f,g,216,0,2320,1
432,432,b,23.92,0.665,u,g,c,v,0.165,f,f,0,f,g,100,0,2070,1
433,433,a,25.75,0.5,u,g,c,h,0.875,t,f,0,t,g,491,0,2238,1
434,434,b,26,1.0,u,g,q,v,1.75,t,f,0,t,g,280,0,1816,1
435,435,b,37.42,2.04,u,g,w,v,0.04,t,f,0,t,g,400,5800,2126,1
436,436,b,34.92,2.5,u,g,w,v,0.0,t,f,0,t,g,239,200,2095,1
437,437,b,34.25,3.0,u,g,cc,h,7.415,t,f,0,t,g,0,0,2141,1
438,438,b,23.33,11.625,y,p,w,v,0.835,t,f,0,t,g,160,300,2081,1
439,439,b,23.17,0.0,u,g,cc,v,0.085,t,f,0,f,g,0,0,2266,1
440,440,b,44.33,0.5,u,g,i,h,5.0,t,f,0,t,g,320,0,2289,1
441,441,b,35.17,4.5,u,g,x,h,5.75,f,f,0,t,s,711,0,2212,1
442,442,b,43.25,3.0,u,g,q,h,6.0,t,t,11,f,g,80,0,2234,1
443,443,b,56.75,12.25,u,g,m,v,1.25,t,t,4,t,g,200,0,2147,1
444,444,b,31.67,16.165,u,g,d,v,3.0,t,t,9,f,g,250,730,2164,1
445,445,a,23.42,0.79,y,p,q,v,1.5,t,t,2,t,g,80,400,1959,1
446,446,a,20.42,0.835,u,g,q,v,1.585,t,t,1,f,g,0,0,2164,1
447,447,b,26.67,4.25,u,g,cc,v,4.29,t,t,1,t,g,120,0,2130,1
448,448,b,34.17,1.54,u,g,cc,v,1.54,t,t,1,t,g,520,50000,2261,1
449,449,a,36,1.0,u,g,c,v,2.0,t,t,11,f,g,0,456,2107,1
450,450,b,25.5,0.375,u,g,m,v,0.25,t,t,3,f,g,260,15108,1948,1
451,451,b,19.42,6.5,u,g,w,h,1.46,t,t,7,f,g,80,2954,2063,1
452,452,b,35.17,25.125,u,g,x,h,1.625,t,t,1,t,g,515,500,2315,1
453,453,b,52.5,6.5,u,g,k,v,6.29,t,t,15,f,g,0,11202,2097,1
454,454,b,57.83,7.04,u,g,m,v,14.0,t,t,6,t,g,360,1332,2020,1
455,455,a,20.75,10.335,u,g,cc,h,0.335,t,t,1,t,g,80,50,2142,1
456,456,b,39.92,6.21,u,g,q,v,0.04,t,t,1,f,g,200,300,2394,1
457,457,b,25.67,12.5,u,g,cc,v,1.21,t,t,67,t,g,140,258,2113,1
458,458,a,24.75,12.5,u,g,aa,v,1.5,t,t,12,t,g,120,567,2023,1
459,459,a,44.17,6.665,u,g,q,v,7.375,t,t,3,t,g,0,0,2079,1
460,460,a,23.5,9.0,u,g,q,v,8.5,t,t,5,t,g,120,0,2225,1
461,461,b,34.92,5.0,u,g,x,h,7.5,t,t,6,t,g,0,1000,2338,1
462,462,b,47.67,2.5,u,g,m,bb,2.5,t,t,12,t,g,410,2510,2128,1
463,463,b,22.75,11.0,u,g,q,v,2.5,t,t,7,t,g,100,809,2177,1
464,464,b,34.42,4.25,u,g,i,bb,3.25,t,t,2,f,g,274,610,2122,1
465,465,a,28.42,3.5,u,g,w,v,0.835,t,f,0,f,s,280,0,2300,1
466,466,b,67.75,5.5,u,g,e,z,13.0,t,t,1,t,g,0,0,1928,1
467,467,b,20.42,1.835,u,g,c,v,2.25,t,t,1,f,g,100,150,2159,1
468,468,a,47.42,8.0,u,g,e,bb,6.5,t,t,6,f,g,375,51100,2037,1
469,469,b,36.25,5.0,u,g,c,bb,2.5,t,t,6,f,g,0,367,2226,1
470,470,b,32.67,5.5,u,g,q,h,5.5,t,t,12,t,g,408,1000,2088,1
471,471,b,48.58,6.5,u,g,q,h,6.0,t,f,0,t,g,350,0,2098,1
472,472,b,39.92,0.54,y,p,aa,v,0.5,t,t,3,f,g,200,1000,2134,1
473,473,b,33.58,2.75,u,g,m,v,4.25,t,t,6,f,g,204,0,2183,1
474,474,a,18.83,9.5,u,g,w,v,1.625,t,t,6,t,g,40,600,2102,1
475,475,a,26.92,13.5,u,g,q,h,5.0,t,t,2,f,g,0,5000,2126,1
476,476,a,31.25,3.75,u,g,cc,h,0.625,t,t,9,t,g,181,0,1942,1
477,477,a,56.5,16.0,u,g,j,ff,0.0,t,t,15,f,g,0,247,2144,1
478,478,b,43,0.29,y,p,cc,h,1.75,t,t,8,f,g,100,375,1962,1
479,479,b,22.33,11.0,u,g,w,v,2.0,t,t,1,f,g,80,278,2114,1
480,480,b,27.25,1.665,u,g,cc,h,5.085,t,t,9,f,g,399,827,2340,1
481,481,b,32.83,2.5,u,g,cc,h,2.75,t,t,6,f,g,160,2072,2053,1
482,482,b,23.25,1.5,u,g,q,v,2.375,t,t,3,t,g,0,582,2122,1
483,483,a,40.33,7.54,y,p,q,h,8.0,t,t,14,f,g,0,2300,2154,1
484,484,a,30.5,6.5,u,g,c,bb,4.0,t,t,7,t,g,0,3065,1814,1
485,485,a,52.83,15.0,u,g,c,v,5.5,t,t,14,f,g,0,2200,2200,1
486,486,a,46.67,0.46,u,g,cc,h,0.415,t,t,11,t,g,440,6,2133,1
487,487,a,58.33,10.0,u,g,q,v,4.0,t,t,14,f,g,0,1602,1915,1
488,488,b,37.33,6.5,u,g,m,h,4.25,t,t,12,t,g,93,0,2403,1
489,489,b,23.08,2.5,u,g,c,v,1.085,t,t,11,t,g,60,2184,1987,1
490,490,b,32.75,1.5,u,g,cc,h,5.5,t,t,3,t,g,0,0,2181,1
491,491,a,21.67,11.5,y,p,j,j,0.0,t,t,11,t,g,0,0,2368,1
492,492,a,28.5,3.04,y,p,x,h,2.54,t,t,1,f,g,70,0,1894,1
493,493,a,68.67,15.0,u,g,e,z,0.0,t,t,14,f,g,0,3376,2239,1
494,494,b,28,2.0,u,g,k,h,4.165,t,t,2,t,g,181,0,2307,1
495,495,b,34.08,0.08,y,p,m,bb,0.04,t,t,1,t,g,280,2000,2280,1
496,496,b,27.67,2.0,u,g,x,h,1.0,t,t,4,f,g,140,7544,2107,1
497,497,b,44,2.0,u,g,m,v,1.75,t,t,2,t,g,0,15,2046,1
498,498,b,25.08,1.71,u,g,x,v,1.665,t,t,1,t,g,395,20,2146,1
499,499,b,32,1.75,y,p,e,h,0.04,t,f,0,t,g,393,0,2092,1
500,500,a,60.58,16.5,u,g,q,v,11.0,t,f,0,t,g,21,10561,2270,1
501,501,a,40.83,10.0,u,g,q,h,1.75,t,f,0,f,g,29,837,2105,1
502,502,b,19.33,9.5,u,g,q,v,1.0,t,f,0,t,g,60,400,2041,1
503,503,a,32.33,0.54,u,g,cc,v,0.04,t,f,0,f,g,440,11177,2230,1
504,504,b,36.67,3.25,u,g,q,h,9.0,t,f,0,t,g,102,639,2447,1
505,505,b,37.5,1.125,y,p,d,v,1.5,f,f,0,t,g,431,0,2091,1
506,506,a,25.08,2.54,y,p,aa,v,0.25,t,f,0,t,g,370,0,2080,1
507,507,b,41.33,0.0,u,g,c,bb,15.0,t,f,0,f,g,0,0,2221,1
508,508,b,56,12.5,u,g,k,h,8.0,t,f,0,t,g,24,2028,1967,1
509,509,a,49.83,13.585,u,g,k,h,8.5,t,f,0,t,g,0,0,2304,1
510,510,b,22.67,10.5,u,g,q,h,1.335,t,f,0,f,g,100,0,2044,1
511,511,b,27,1.5,y,p,w,v,0.375,t,f,0,t,g,260,1065,2116,1
512,512,b,25,12.5,u,g,aa,v,3.0,t,f,0,t,s,20,0,2028,1
513,513,a,26.08,8.665,u,g,aa,v,1.415,t,f,0,f,g,160,150,2460,1
514,514,a,18.42,9.25,u,g,q,v,1.21,t,t,4,f,g,60,540,2048,1
515,515,b,20.17,8.17,u,g,aa,v,1.96,t,t,14,f,g,60,158,2189,1
516,516,b,47.67,0.29,u,g,c,bb,15.0,t,t,20,f,g,0,15000,2214,1
517,517,a,21.25,2.335,u,g,i,bb,0.5,t,t,4,f,s,80,0,1848,1
518,518,a,20.67,3.0,u,g,q,v,0.165,t,t,3,f,g,100,6,1917,1
519,519,a,57.08,19.5,u,g,c,v,5.5,t,t,7,f,g,0,3000,1923,1
520,520,a,22.42,5.665,u,g,q,v,2.585,t,t,7,f,g,129,3257,2098,1
521,521,b,48.75,8.5,u,g,c,h,12.5,t,t,9,f,g,181,1655,1893,1
522,522,b,40,6.5,u,g,aa,bb,3.5,t,t,1,f,g,0,500,2235,1
523,523,b,40.58,5.0,u,g,c,v,5.0,t,t,7,f,g,0,3065,2001,1
524,524,a,28.67,1.04,u,g,c,v,2.5,t,t,5,t,g,300,1430,2176,1
525,525,a,33.08,4.625,u,g,q,h,1.625,t,t,2,f,g,0,0,2248,1
526,526,b,21.33,10.5,u,g,c,v,3.0,t,f,0,t,g,0,0,2206,1
527,527,b,42,0.205,u,g,i,h,5.125,t,f,0,f,g,400,0,2231,1
528,528,b,41.75,0.96,u,g,x,v,2.5,t,f,0,f,g,510,600,2240,1
529,529,b,22.67,1.585,y,p,w,v,3.085,t,t,6,f,g,80,0,2083,1
530,530,b,34.5,4.04,y,p,i,bb,8.5,t,t,7,t,g,195,0,2060,1
531,531,b,28.25,5.04,y,p,c,bb,1.5,t,t,8,t,g,144,7,2071,1
532,532,b,33.17,3.165,y,p,x,v,3.165,t,t,3,t,g,380,0,2158,1
533,533,b,48.17,7.625,u,g,w,h,15.5,t,t,12,f,g,0,790,2030,1
534,534,b,27.58,2.04,y,p,aa,v,2.0,t,t,3,t,g,370,560,2105,1
535,535,b,22.58,10.04,u,g,x,v,0.04,t,t,9,f,g,60,396,2192,1
536,536,a,24.08,0.5,u,g,q,h,1.25,t,t,1,f,g,0,678,2141,1
537,537,a,41.33,1.0,u,g,i,bb,2.25,t,f,0,t,g,0,300,2194,1
538,538,b,24.83,2.75,u,g,c,v,2.25,t,t,6,f,g,?,600,2077,1
539,539,a,20.75,10.25,u,g,q,v,0.71,t,t,2,t,g,49,0,2155,1
540,540,b,36.33,2.125,y,p,w,v,0.085,t,t,1,f,g,50,1187,2092,1
541,541,a,35.42,12.0,u,g,q,h,14.0,t,t,8,f,g,0,6590,2404,1
542,542,a,71.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2144,1
543,543,b,28.67,9.335,u,g,q,h,5.665,t,t,6,f,g,381,168,2015,1
544,544,b,35.17,2.5,u,g,k,v,4.5,t,t,7,f,g,150,1270,2152,1
545,545,b,39.5,4.25,u,g,c,bb,6.5,t,t,16,f,g,117,1210,2281,1
546,546,b,39.33,5.875,u,g,cc,h,10.0,t,t,14,t,g,399,0,2008,1
547,547,b,24.33,6.625,y,p,d,v,5.5,t,f,0,t,s,100,0,2263,1
548,548,b,60.08,14.5,u,g,ff,ff,18.0,t,t,15,t,g,0,1000,2102,1
549,549,b,23.08,11.5,u,g,i,v,3.5,t,t,9,f,g,56,742,2339,1
550,550,b,26.67,2.71,y,p,cc,v,5.25,t,t,1,f,g,211,0,2008,1
551,551,b,48.17,3.5,u,g,aa,v,3.5,t,f,0,f,s,230,0,2422,1
552,552,b,41.17,4.04,u,g,cc,h,7.0,t,t,8,f,g,320,0,2113,1
553,553,b,55.92,11.5,u,g,ff,ff,5.0,t,t,5,f,g,0,8851,2278,1
554,554,b,53.92,9.625,u,g,e,v,8.665,t,t,5,f,g,0,0,2107,1
555,555,a,18.92,9.25,y,p,c,v,1.0,t,t,4,t,g,80,500,2019,1
556,556,a,50.08,12.54,u,g,aa,v,2.29,t,t,3,t,g,156,0,2226,1
557,557,b,65.42,11.0,u,g,e,z,20.0,t,t,7,t,g,22,0,1992,1
558,558,a,17.58,9.0,u,g,aa,v,1.375,t,f,0,t,g,0,0,2338,1
559,559,a,18.83,9.54,u,g,aa,v,0.085,t,f,0,f,g,100,0,2133,1
560,560,a,37.75,5.5,u,g,q,v,0.125,t,f,0,t,g,228,0,2002,1
561,561,b,23.25,4.0,u,g,c,bb,0.25,t,f,0,t,g,160,0,1785,1
562,562,b,18.08,5.5,u,g,k,v,0.5,t,f,0,f,g,80,0,2082,1
563,563,a,22.5,8.46,y,p,x,v,2.46,f,f,0,f,g,164,0,2174,1
564,564,b,19.67,0.375,u,g,q,v,2.0,t,t,2,t,g,80,0,2250,1
565,565,b,22.08,11.0,u,g,cc,v,0.665,t,f,0,f,g,100,0,2143,1
566,566,b,25.17,3.5,u,g,cc,v,0.625,t,t,7,f,g,0,7059,2353,1
567,567,a,47.42,3.0,u,g,x,v,13.875,t,t,2,t,g,519,1704,2167,1
568,568,b,33.5,1.75,u,g,x,h,4.5,t,t,4,t,g,253,857,2225,1
569,569,b,27.67,13.75,u,g,w,v,5.75,t,f,0,t,g,487,500,2048,1
570,570,a,58.42,21.0,u,g,i,bb,10.0,t,t,13,f,g,0,6700,2120,1
571,571,a,20.67,1.835,u,g,q,v,2.085,t,t,5,f,g,220,2503,2226,1
572,572,b,26.17,0.25,u,g,i,bb,0.0,t,f,0,t,g,0,0,2310,1
573,573,b,21.33,7.5,u,g,aa,v,1.415,t,t,1,f,g,80,9800,2184,1
574,574,b,42.83,4.625,u,g,q,v,4.58,t,f,0,f,s,0,0,2196,1
575,575,b,38.17,10.125,u,g,x,v,2.5,t,t,6,f,g,520,196,2300,1
576,576,b,20.5,10.0,y,p,c,v,2.5,t,f,0,f,s,40,0,1983,1
577,577,b,48.25,25.085,u,g,w,v,1.75,t,t,3,f,g,120,14,2008,1
578,578,b,28.33,5.0,u,g,w,v,11.0,t,f,0,t,g,70,0,2189,1
579,579,a,18.75,7.5,u,g,q,v,2.71,t,t,5,f,g,?,26726,2091,1
580,580,b,18.5,2.0,u,g,i,v,1.5,t,t,2,f,g,120,300,2171,1
581,581,b,33.17,3.04,y,p,c,h,2.04,t,t,1,t,g,180,18027,2076,1
582,582,b,45,8.5,u,g,cc,h,14.0,t,t,1,t,g,88,2000,2231,1
583,583,a,19.67,0.21,u,g,q,h,0.29,t,t,11,f,g,80,99,2167,1
584,584,?,24.5,12.75,u,g,c,bb,4.75,t,t,2,f,g,73,444,2125,1
585,585,b,21.83,11.0,u,g,x,v,0.29,t,t,6,f,g,121,0,2152,1
586,586,b,40.25,21.5,u,g,e,z,20.0,t,t,11,f,g,0,1200,2157,1
587,587,b,41.42,5.0,u,g,q,h,5.0,t,t,6,t,g,470,0,2099,1
588,588,a,17.83,11.0,u,g,x,h,1.0,t,t,11,f,g,0,3000,2000,1
589,589,b,23.17,11.125,u,g,x,h,0.46,t,t,1,f,g,100,0,2392,1
590,590,b,59.67,1.54,u,g,q,v,0.125,t,f,0,t,g,260,0,2208,1
591,591,b,18,0.165,u,g,q,n,0.21,f,f,0,f,g,200,40,2472,1
592,592,b,37.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2444,1
593,593,b,17.5,22.0,l,gg,ff,o,0.0,f,f,0,t,p,450,100000,2195,1
594,594,b,19.17,0.0,y,p,m,bb,0.0,f,f,0,t,s,500,1,2037,1
595,595,b,36.75,0.125,y,p,c,v,1.5,f,f,0,t,g,232,113,2227,1
596,596,b,21.25,1.5,u,g,w,v,1.5,f,f,0,f,g,150,8,2192,1
597,597,a,18.08,0.375,l,gg,cc,ff,10.0,f,f,0,t,s,300,0,2289,1
598,598,a,33.67,0.375,u,g,cc,v,0.375,f,f,0,f,g,300,44,2049,1
599,599,b,48.58,0.205,y,p,k,v,0.25,t,t,11,f,g,380,2732,2141,1
600,600,a,47.25,0.75,u,g,q,h,2.75,t,t,1,f,g,333,892,2081,1
601,601,b,24.17,0.875,u,g,q,v,4.625,t,t,2,t,g,520,2000,2372,1
602,602,b,39.25,9.5,u,g,m,v,6.5,t,t,14,f,g,240,4607,2198,1
603,603,a,20.5,11.835,u,g,c,h,6.0,t,f,0,f,g,340,0,2024,1
604,604,a,18.83,4.415,y,p,c,h,3.0,t,f,0,f,g,240,0,2105,1
605,605,b,19.17,9.5,u,g,w,v,1.5,t,f,0,f,g,120,2206,2211,1
606,606,a,25,0.875,u,g,x,h,1.04,t,f,0,t,g,160,5860,2088,1
607,607,b,20.17,9.25,u,g,c,v,1.665,t,t,3,t,g,40,28,2178,1
608,608,b,25.75,0.5,u,g,c,v,1.46,t,t,5,t,g,312,0,2237,1
609,609,b,20.42,7.0,u,g,c,v,1.625,t,t,3,f,g,200,1391,2064,1
610,610,b,?,4.0,u,g,x,v,5.0,t,t,3,t,g,290,2279,2025,1
611,611,b,39,5.0,u,g,cc,v,3.5,t,t,10,t,g,0,0,2127,1
612,612,a,64.08,0.165,u,g,ff,ff,0.0,t,t,1,f,g,232,100,2282,1
613,613,b,28.25,5.125,u,g,x,v,4.75,t,t,2,f,g,420,7,2183,1
614,614,a,28.75,3.75,u,g,c,v,1.085,t,t,1,t,g,371,0,2214,1
615,615,b,31.33,19.5,u,g,c,v,7.0,t,t,16,f,g,0,5000,1943,1
